CPR_CODEQUAL,CPR_NATCODE,ID_NATIONALITY,ID_PRODUCTLEVEL,CPR_INDICATOR,CPR_ACTION,DWH_SNAPSHOTTIMESTAMP
2,MYS,122118142,155683045,VSP,N,29MAY2022:07:22:05.063
2,MYS,122118143,155683046,VSP,N,29MAY2022:07:22:05.093
2,MYS,122118144,155683048,VSP,N,29MAY2022:07:22:05.140
2,MYS,122118145,155683049,VSP,N,29MAY2022:07:22:05.173
2,MYS,122118146,155683050,VSP,N,29MAY2022:07:22:05.190
2,MYS,122118147,155683051,VSP,N,29MAY2022:07:22:05.220
2,MYS,122118148,155683052,VSP,N,29MAY2022:07:22:05.253
2,MYS,122118149,155683053,VSP,N,29MAY2022:07:22:05.270
2,MYS,122118150,155683054,VSP,N,29MAY2022:07:22:05.283
2,MYS,122118151,155683055,VSP,N,29MAY2022:07:22:05.317
2,MYS,122118152,155683056,VSP,N,29MAY2022:07:22:05.347
2,MYS,122118153,155683059,VSP,N,29MAY2022:07:22:05.393
2,MYS,122118154,155683061,VSP,N,29MAY2022:07:22:05.440
2,MYS,122118155,155683062,VSP,N,29MAY2022:07:22:05.470
2,MYS,122118156,155683063,VSP,N,29MAY2022:07:22:05.503
2,MYS,122118157,155683064,VSP,N,29MAY2022:07:22:05.520
2,MYS,122118158,155683065,VSP,N,29MAY2022:07:22:05.550
2,MYS,122118159,155683066,VSP,N,29MAY2022:07:22:05.567
2,MYS,122118160,155683068,VSP,N,29MAY2022:07:22:05.627
2,MYS,122118161,155683069,VSP,N,29MAY2022:07:22:06.080
2,MYS,122118162,155683070,VSP,N,29MAY2022:07:22:06.110
2,MYS,122118163,155683071,VSP,N,29MAY2022:07:22:06.127
2,HRV,122118164,155683072,VSP,N,29MAY2022:07:22:06.173
2,HRV,122118165,155683073,VSP,N,29MAY2022:07:22:06.190
2,HRV,122118166,155683074,VSP,N,29MAY2022:07:22:06.207
2,HRV,122118167,155683075,VSP,N,29MAY2022:07:22:06.237
2,HRV,122118168,155683076,VSP,N,29MAY2022:07:22:06.253
2,MYS,122118169,155683077,VSP,N,29MAY2022:07:22:06.283
2,MYS,122118170,155683078,VSP,N,29MAY2022:07:22:06.300
2,MYS,122118171,155683079,VSP,N,29MAY2022:07:22:06.330
2,MYS,122118172,155683080,VSP,N,29MAY2022:07:22:06.347
2,MYS,122118173,155683081,VSP,N,29MAY2022:07:34:11.047
2,MYS,122118174,155683082,VSP,N,29MAY2022:07:34:11.063
2,MYS,122118175,155683083,VSP,N,29MAY2022:07:34:11.077
2,MYS,122118176,155683084,VSP,N,29MAY2022:07:34:11.093
2,MYS,122118177,155683085,VSP,N,29MAY2022:07:34:11.110
2,MYS,122118178,155683086,VSP,N,29MAY2022:07:34:11.123
2,MYS,122118179,155683087,VSP,N,29MAY2022:07:34:11.140
2,MYS,122118180,155683088,VSP,N,29MAY2022:07:34:11.157
2,PHL,122118181,155683089,VSP,N,29MAY2022:07:34:11.187
2,PHL,122118182,155683090,VSP,N,29MAY2022:07:34:11.187
2,PHL,122118183,155683091,VSP,N,29MAY2022:07:34:11.220
2,PHL,122118184,155683092,VSP,N,29MAY2022:07:34:11.237
2,PHL,122118185,155683093,VSP,N,29MAY2022:07:34:11.253
2,PHL,122118186,155683094,VSP,N,29MAY2022:07:34:11.270
2,MYS,122118187,155683095,VSP,N,29MAY2022:07:34:11.283
2,MYS,122118188,155683096,VSP,N,29MAY2022:07:34:11.317
2,MYS,122118189,155683097,VSP,N,29MAY2022:07:34:11.330
2,MYS,122118190,155683099,VSP,N,29MAY2022:07:34:11.377
2,MYS,122118191,155683101,VSP,N,29MAY2022:07:34:11.410
2,MYS,122118192,155683102,VSP,N,29MAY2022:07:34:11.440
2,MYS,122118193,155683108,VSP,N,29MAY2022:07:34:11.520
2,MYS,122118194,155683109,VSP,N,29MAY2022:07:34:11.550
2,MYS,122118195,155683111,VSP,N,29MAY2022:07:34:11.613
2,MYS,122118196,155683113,VSP,N,29MAY2022:07:34:11.660
2,MYS,122118197,155683119,VSP,N,29MAY2022:07:34:11.753
2,MYS,122118198,155683120,VSP,N,29MAY2022:07:34:11.770
2,MYS,122118199,155683123,VSP,N,29MAY2022:07:34:11.817
2,MYS,122118200,155683124,VSP,N,29MAY2022:07:34:11.847
2,MYS,122118201,155683125,VSP,N,29MAY2022:07:34:11.877
2,MYS,122118202,155683128,VSP,N,29MAY2022:07:34:11.940
2,MYS,122118203,155683131,VSP,N,29MAY2022:07:34:12.003
2,MYS,122118204,155683132,VSP,N,29MAY2022:07:34:12.020
2,MYS,122118205,155683135,VSP,N,29MAY2022:07:34:12.083
2,MYS,122118206,155683138,VSP,N,29MAY2022:07:34:12.143
2,MYS,122118207,155683139,VSP,N,29MAY2022:07:34:12.160
2,MYS,122118208,155683142,VSP,N,29MAY2022:07:34:12.240
2,MYS,122118209,155683143,VSP,N,29MAY2022:07:34:12.257
2,MYS,122118210,155683145,VSP,N,29MAY2022:07:34:12.303
2,MYS,122118211,155683146,VSP,N,29MAY2022:07:34:12.320
2,MYS,122118212,155683147,VSP,N,29MAY2022:07:34:12.350
2,MYS,122118213,155683148,VSP,N,29MAY2022:07:34:12.380
2,MYS,122118214,155683149,VSP,N,29MAY2022:07:34:12.397
2,MYS,122118215,155683150,VSP,N,29MAY2022:07:34:12.410
2,MYS,122118216,155683151,VSP,N,29MAY2022:07:34:12.443
2,MYS,122118217,155683153,VSP,N,29MAY2022:07:34:12.490
2,MYS,122118218,155683154,VSP,N,29MAY2022:07:34:12.507
2,MYS,122118219,155683157,VSP,N,29MAY2022:07:34:12.570
2,MYS,122118220,155683158,VSP,N,29MAY2022:07:34:12.583
2,MYS,122118221,155683161,VSP,N,29MAY2022:07:34:12.660
2,MYS,122118222,155683163,VSP,N,29MAY2022:07:34:12.693
2,MYS,122118223,155683164,VSP,N,29MAY2022:07:34:12.723
2,MYS,122118224,155683165,VSP,N,29MAY2022:07:34:12.740
2,MYS,122118225,155683170,VSP,N,29MAY2022:07:34:12.967
2,MYS,122118226,155683172,VSP,N,29MAY2022:07:34:13.080
2,MYS,122118227,155683173,VSP,N,29MAY2022:07:34:13.113
2,MYS,122118228,155683175,VSP,N,29MAY2022:07:34:13.143
2,MYS,122118229,155683176,VSP,N,29MAY2022:07:34:13.173
2,MYS,122118230,155683178,VSP,N,29MAY2022:07:34:13.300
2,MYS,122118231,155683180,VSP,N,29MAY2022:07:34:13.347
2,MYS,122118232,155683181,VSP,N,29MAY2022:07:34:13.550
2,MYS,122118233,155683183,VSP,N,29MAY2022:07:34:13.597
2,MYS,122118234,155683184,VSP,N,29MAY2022:07:34:13.613
2,MYS,122118235,155683186,VSP,N,29MAY2022:07:34:13.660
2,MYS,122118236,155683187,VSP,N,29MAY2022:07:34:13.690
2,MYS,122118237,155683190,VSP,N,29MAY2022:07:34:13.737
2,MYS,122118238,155683192,VSP,N,29MAY2022:07:34:13.783
2,MYS,122118239,155683194,VSP,N,29MAY2022:07:34:13.817
2,MYS,122118240,155683196,VSP,N,29MAY2022:07:34:13.863
2,MYS,122118241,155683198,VSP,N,29MAY2022:07:34:13.923
2,MYS,122118242,155683200,VSP,N,29MAY2022:07:34:13.957
2,MYS,122118243,155683201,VSP,N,29MAY2022:07:34:13.970
2,MYS,122118244,155683202,VSP,N,29MAY2022:07:34:14.003
2,MYS,122118245,155683204,VSP,N,29MAY2022:07:34:14.033
2,MYS,122118246,155683206,VSP,N,29MAY2022:07:34:14.097
2,MYS,122118247,155683207,VSP,N,29MAY2022:07:34:14.113
2,MYS,122118248,155683208,VSP,N,29MAY2022:07:34:14.143
2,MYS,122118249,155683209,VSP,N,29MAY2022:07:34:14.160
2,MYS,122118250,155683211,VSP,N,29MAY2022:07:34:14.207
2,MYS,122118251,155683212,VSP,N,29MAY2022:07:34:14.220
2,MYS,122118252,155683213,VSP,N,29MAY2022:07:34:14.257
2,MYS,122118253,155683215,VSP,N,29MAY2022:07:34:14.287
2,MYS,122118254,155683217,VSP,N,29MAY2022:07:34:14.333
2,MYS,122118255,155683219,VSP,N,29MAY2022:07:34:14.380
2,MYS,122118256,155683221,VSP,N,29MAY2022:07:34:14.410
2,MYS,122118257,155683222,VSP,N,29MAY2022:07:34:14.443
2,MYS,122118258,155683224,VSP,N,29MAY2022:07:34:14.473
2,MYS,122118259,155683225,VSP,N,29MAY2022:07:34:14.507
2,MYS,122118260,155683226,VSP,N,29MAY2022:07:34:14.520
2,MYS,122118261,155683227,VSP,N,29MAY2022:07:34:14.553
2,MYS,122118262,155683228,VSP,N,29MAY2022:07:34:14.570
2,MYS,122118263,155683229,VSP,N,29MAY2022:07:34:14.600
2,MYS,122118264,155683230,VSP,N,29MAY2022:07:34:14.617
2,MYS,122118265,155683232,VSP,N,29MAY2022:07:34:14.660
2,MYS,122118266,155683233,VSP,N,29MAY2022:07:34:14.693
2,MYS,122118267,155683234,VSP,N,29MAY2022:07:34:14.723
2,MYS,122118268,155683235,VSP,N,29MAY2022:07:34:14.740
2,MYS,122118269,155683237,VSP,N,29MAY2022:07:34:14.787
2,MYS,122118270,155683239,VSP,N,29MAY2022:07:34:14.833
2,MYS,122118271,155683240,VSP,N,29MAY2022:07:34:14.850
2,MYS,122118272,155683242,VSP,N,29MAY2022:07:34:14.897
2,MYS,122118273,155683243,VSP,N,29MAY2022:07:34:14.927
2,MYS,122118274,155683244,VSP,N,29MAY2022:07:34:14.943
2,MYS,122118275,155683246,VSP,N,29MAY2022:07:34:14.973
2,MYS,122118276,155683249,VSP,N,29MAY2022:07:34:15.037
2,MYS,122118277,155683254,VSP,N,29MAY2022:07:34:15.147
2,MYS,122118278,155683256,VSP,N,29MAY2022:07:34:15.193
2,MYS,122118279,155683258,VSP,N,29MAY2022:07:34:15.227
2,MYS,122118280,155683260,VSP,N,29MAY2022:07:34:15.273
2,MYS,122118281,155683261,VSP,N,29MAY2022:07:34:15.303
2,MYS,122118282,155683263,VSP,N,29MAY2022:07:34:15.333
2,MYS,122118283,155683265,VSP,N,29MAY2022:07:34:15.380
2,PHL,122118284,155683267,VSP,N,29MAY2022:07:34:15.430
2,PHL,122118285,155683268,VSP,N,29MAY2022:07:34:15.443
2,PHL,122118286,155683269,VSP,N,29MAY2022:07:34:15.460
2,PHL,122118287,155683270,VSP,N,29MAY2022:07:34:15.477
2,PHL,122118288,155683271,VSP,N,29MAY2022:07:34:15.507
2,PHL,122118289,155683272,VSP,N,29MAY2022:07:34:15.523
2,MYS,122118290,155683273,VSP,N,29MAY2022:07:34:15.617
2,MYS,122118291,155683274,VSP,N,29MAY2022:07:34:15.630
2,MYS,122118292,155683276,VSP,N,29MAY2022:07:34:15.680
2,MYS,122118293,155683278,VSP,N,29MAY2022:07:34:15.710
2,MYS,122118294,155683280,VSP,N,29MAY2022:07:34:15.790
2,MYS,122118295,155683282,VSP,N,29MAY2022:07:34:15.837
2,MYS,122118296,155683283,VSP,N,29MAY2022:07:34:15.870
2,MYS,122118297,155683284,VSP,N,29MAY2022:07:34:15.883
2,MYS,122118298,155683285,VSP,N,29MAY2022:07:34:15.913
2,MYS,122118299,155683287,VSP,N,29MAY2022:07:34:15.963
2,MYS,122118300,155683291,VSP,N,29MAY2022:07:34:16.240
2,MYS,122118301,155683292,VSP,N,29MAY2022:07:34:16.367
2,MYS,122118302,155683293,VSP,N,29MAY2022:07:34:16.397
2,MYS,122118303,155683294,VSP,N,29MAY2022:07:34:16.413
2,MYS,122118304,155683295,VSP,N,29MAY2022:07:34:16.430
2,MYS,122118305,155683296,VSP,N,29MAY2022:07:34:16.443
2,MYS,122118306,155683298,VSP,N,29MAY2022:07:34:16.490
2,MYS,122118307,155683300,VSP,N,29MAY2022:07:34:16.523
2,MYS,122118308,155683301,VSP,N,29MAY2022:07:34:16.553
2,MYS,122118309,155683303,VSP,N,29MAY2022:07:34:16.583
2,MYS,122118310,155683312,VSP,N,29MAY2022:07:34:16.740
2,MYS,122118311,155683316,VSP,N,29MAY2022:07:34:16.833
2,MYS,122118312,155683319,VSP,N,29MAY2022:07:34:16.897
2,MYS,122118313,155683324,VSP,N,29MAY2022:07:34:16.990
2,MYS,122118314,155683325,VSP,N,29MAY2022:07:34:17.007
2,MYS,122118315,155683326,VSP,N,29MAY2022:07:34:17.023
2,MYS,122118316,155683332,VSP,N,29MAY2022:07:34:17.180
2,MYS,122118317,155683333,VSP,N,29MAY2022:07:34:17.210
2,MYS,122118318,155683334,VSP,N,29MAY2022:07:34:17.227
2,MYS,122118319,155683336,VSP,N,29MAY2022:07:34:17.277
2,MYS,122118320,155683339,VSP,N,29MAY2022:07:34:17.633
2,MYS,122118321,155683341,VSP,N,29MAY2022:07:34:17.697
2,MYS,122118322,155683343,VSP,N,29MAY2022:07:34:17.730
2,MYS,122118323,155683344,VSP,N,29MAY2022:07:34:17.743
2,MYS,122118324,155683346,VSP,N,29MAY2022:07:34:17.790
2,MYS,122118325,155683347,VSP,N,29MAY2022:07:34:17.823
2,MYS,122118326,155683349,VSP,N,29MAY2022:07:34:17.870
2,MYS,122118327,155683350,VSP,N,29MAY2022:07:34:17.883
2,MYS,122118328,155683352,VSP,N,29MAY2022:07:34:17.930
2,MYS,122118329,155683353,VSP,N,29MAY2022:07:34:17.947
2,MYS,122118330,155683354,VSP,N,29MAY2022:07:34:17.963
2,MYS,122118331,155683355,VSP,N,29MAY2022:07:34:17.993
2,MYS,122118332,155683358,VSP,N,29MAY2022:07:34:18.040
2,MYS,122118333,155683359,VSP,N,29MAY2022:07:34:18.057
2,MYS,122118334,155683360,VSP,N,29MAY2022:07:34:18.087
2,MYS,122118335,155683361,VSP,N,29MAY2022:07:34:18.103
2,MYS,122118336,155683364,VSP,N,29MAY2022:07:34:18.167
2,MYS,122118337,155683365,VSP,N,29MAY2022:07:34:18.180
2,MYS,122118338,155683367,VSP,N,29MAY2022:07:34:18.213
2,MYS,122118339,155683368,VSP,N,29MAY2022:07:34:18.247
2,MYS,122118340,155683371,VSP,N,29MAY2022:07:34:18.293
2,MYS,122118341,155683376,VSP,N,29MAY2022:07:34:18.387
2,MYS,122118342,155683378,VSP,N,29MAY2022:07:34:18.417
2,MYS,122118343,155683379,VSP,N,29MAY2022:07:34:18.433
2,MYS,122118344,155683380,VSP,N,29MAY2022:07:34:18.463
2,MYS,122118345,155683381,VSP,N,29MAY2022:07:34:18.527
2,MYS,122118346,155683384,VSP,N,29MAY2022:07:34:18.607
2,MYS,122118347,155683385,VSP,N,29MAY2022:07:34:18.620
2,MYS,122118348,155683386,VSP,N,29MAY2022:07:34:18.653
2,MYS,122118349,155683388,VSP,N,29MAY2022:07:34:18.683
2,MYS,122118350,155683389,VSP,N,29MAY2022:07:34:18.713
2,MYS,122118351,155683391,VSP,N,29MAY2022:07:34:18.747
2,MYS,122118352,155683392,VSP,N,29MAY2022:07:34:18.777
2,MYS,122118353,155683393,VSP,N,29MAY2022:07:34:18.810
2,MYS,122118354,155683394,VSP,N,29MAY2022:07:34:18.840
2,MYS,122118355,155683396,VSP,N,29MAY2022:07:34:18.887
2,MYS,122118356,155683400,VSP,N,29MAY2022:07:34:18.980
2,MYS,122118357,155683403,VSP,N,29MAY2022:07:34:19.090
2,MYS,122118358,155683406,VSP,N,29MAY2022:07:34:19.133
2,MYS,122118359,155683407,VSP,N,29MAY2022:07:34:19.150
2,MYS,122118360,155683410,VSP,N,29MAY2022:07:34:19.213
2,MYS,122118361,155683412,VSP,N,29MAY2022:07:34:19.243
2,MYS,122118362,155683413,VSP,N,29MAY2022:07:34:19.277
2,MYS,122118363,155683414,VSP,N,29MAY2022:07:34:19.307
2,MYS,122118364,155683416,VSP,N,29MAY2022:07:34:19.340
2,MYS,122118365,155683417,VSP,N,29MAY2022:07:34:19.353
2,MYS,122118366,155683418,VSP,N,29MAY2022:07:34:19.383
2,MYS,122118367,155683422,VSP,N,29MAY2022:07:34:19.463
2,MYS,122118368,155683423,VSP,N,29MAY2022:07:34:19.480
2,MYS,122118369,155683424,VSP,N,29MAY2022:07:34:19.510
2,MYS,122118370,155683425,VSP,N,29MAY2022:07:34:19.527
2,MYS,122118371,155683429,VSP,N,29MAY2022:07:34:19.603
2,MYS,122118372,155683430,VSP,N,29MAY2022:07:34:19.620
2,MYS,122118373,155683431,VSP,N,29MAY2022:07:34:19.633
2,MYS,122118374,155683435,VSP,N,29MAY2022:07:34:19.713
2,MYS,122118375,155683436,VSP,N,29MAY2022:07:34:19.730
2,MYS,122118376,155683437,VSP,N,29MAY2022:07:34:19.743
2,MYS,122118377,155683438,VSP,N,29MAY2022:07:34:19.760
2,MYS,122118378,155683441,VSP,N,29MAY2022:07:34:19.823
2,MYS,122118379,155683442,VSP,N,29MAY2022:07:34:19.840
2,MYS,122118380,155683443,VSP,N,29MAY2022:07:34:19.870
2,MYS,122118381,155683447,VSP,N,29MAY2022:07:34:19.963
2,MYS,122118382,155683448,VSP,N,29MAY2022:07:34:19.993
2,MYS,122118383,155683449,VSP,N,29MAY2022:07:34:20.010
2,MYS,122118384,155683450,VSP,N,29MAY2022:07:34:20.027
2,MYS,122118385,155683451,VSP,N,29MAY2022:07:34:20.290
2,MYS,122118386,155683454,VSP,N,29MAY2022:07:34:20.463
2,MYS,122118387,155683455,VSP,N,29MAY2022:07:34:20.493
2,MYS,122118388,155683456,VSP,N,29MAY2022:07:34:20.510
2,MYS,122118389,155683457,VSP,N,29MAY2022:07:34:20.527
2,MYS,122118390,155683460,VSP,N,29MAY2022:07:34:20.590
2,MYS,122118391,155683461,VSP,N,29MAY2022:07:34:20.603
2,MYS,122118392,155683462,VSP,N,29MAY2022:07:34:20.637
2,MYS,122118393,155683464,VSP,N,29MAY2022:07:34:20.680
2,MYS,122118394,155683465,VSP,N,29MAY2022:07:34:20.697
2,MYS,122118395,155683466,VSP,N,29MAY2022:07:34:20.730
2,MYS,122118396,155683467,VSP,N,29MAY2022:07:34:20.760
2,MYS,122118397,155683468,VSP,N,29MAY2022:07:34:20.777
2,MYS,122118398,155683471,VSP,N,29MAY2022:07:34:20.840
2,MYS,122118399,155683473,VSP,N,29MAY2022:07:34:20.870
2,MYS,122118400,155683476,VSP,N,29MAY2022:07:34:20.980
2,MYS,122118401,155683481,VSP,N,29MAY2022:07:34:21.323
2,MYS,122118402,155683482,VSP,N,29MAY2022:07:34:21.340
2,MYS,122118403,155683483,VSP,N,29MAY2022:07:34:21.370
2,MYS,122118404,155683484,VSP,N,29MAY2022:07:34:21.387
2,MYS,122118405,155683485,VSP,N,29MAY2022:07:34:21.420
2,MYS,122118406,155683486,VSP,N,29MAY2022:07:34:21.433
2,MYS,122118407,155683487,VSP,N,29MAY2022:07:34:21.463
2,MYS,122118408,155683488,VSP,N,29MAY2022:07:34:21.480
2,MYS,122118409,155683489,VSP,N,29MAY2022:07:34:21.510
2,MYS,122118410,155683491,VSP,N,29MAY2022:07:34:21.560
2,MYS,122118411,155683493,VSP,N,29MAY2022:07:34:21.590
2,MYS,122118412,155683494,VSP,N,29MAY2022:07:34:21.607
2,MYS,122118413,155683497,VSP,N,29MAY2022:07:34:21.667
2,MYS,122118414,155683499,VSP,N,29MAY2022:07:34:21.700
2,MYS,122118415,155683502,VSP,N,29MAY2022:07:34:21.760
2,MYS,122118416,155683504,VSP,N,29MAY2022:07:34:21.810
2,MYS,122118417,155683505,VSP,N,29MAY2022:07:34:21.823
2,MYS,122118418,155683507,VSP,N,29MAY2022:07:34:21.870
2,MYS,122118419,155683508,VSP,N,29MAY2022:07:34:21.887
2,MYS,122118420,155683509,VSP,N,29MAY2022:07:34:21.903
2,MYS,122118421,155683510,VSP,N,29MAY2022:07:34:21.950
2,MYS,122118422,155683511,VSP,N,29MAY2022:07:34:21.983
2,MYS,122118423,155683513,VSP,N,29MAY2022:07:34:22.040
2,MYS,122118424,155683514,VSP,N,29MAY2022:07:34:22.057
2,MYS,122118425,155683515,VSP,N,29MAY2022:07:34:22.070
2,MYS,122118426,155683516,VSP,N,29MAY2022:07:34:22.103
2,MYS,122118427,155683519,VSP,N,29MAY2022:07:34:22.150
2,MYS,122118428,155683520,VSP,N,29MAY2022:07:34:22.180
2,MYS,122118429,155683525,VSP,N,29MAY2022:07:34:22.273
2,MYS,122118430,155683526,VSP,N,29MAY2022:07:34:22.290
2,MYS,122118431,155683528,VSP,N,29MAY2022:07:34:22.337
2,MYS,122118432,155683530,VSP,N,29MAY2022:07:34:22.370
2,MYS,122118433,155683532,VSP,N,29MAY2022:07:34:22.417
2,MYS,122118434,155683534,VSP,N,29MAY2022:07:34:22.447
2,MYS,122118435,155683539,VSP,N,29MAY2022:07:34:22.557
2,MYS,122118436,155683540,VSP,N,29MAY2022:07:34:22.570
2,MYS,122118437,155683543,VSP,N,29MAY2022:07:34:22.633
2,MYS,122118438,155683545,VSP,N,29MAY2022:07:34:22.667
2,MYS,122118439,155683546,VSP,N,29MAY2022:07:34:22.680
2,MYS,122118440,155683547,VSP,N,29MAY2022:07:34:22.713
2,MYS,122118441,155683561,VSP,N,29MAY2022:07:34:23.057
2,MYS,122118442,155683562,VSP,N,29MAY2022:07:34:23.070
2,MYS,122118443,155683565,VSP,N,29MAY2022:07:34:23.133
2,MYS,122118444,155683567,VSP,N,29MAY2022:07:34:23.167
2,MYS,122118445,155683568,VSP,N,29MAY2022:07:34:23.180
2,MYS,122118446,155683569,VSP,N,29MAY2022:07:34:23.213
2,MYS,122118447,155683572,VSP,N,29MAY2022:07:34:23.290
2,MYS,122118448,155683573,VSP,N,29MAY2022:07:34:23.320
2,MYS,122118449,155683574,VSP,N,29MAY2022:07:34:23.337
2,MYS,122118450,155683575,VSP,N,29MAY2022:07:34:23.350
2,MYS,122118451,155683576,VSP,N,29MAY2022:07:34:23.367
2,MYS,122118452,155683577,VSP,N,29MAY2022:07:34:23.383
2,MYS,122118453,155683578,VSP,N,29MAY2022:07:34:23.397
2,MYS,122118454,155683579,VSP,N,29MAY2022:07:34:23.430
2,MYS,122118455,155683580,VSP,N,29MAY2022:07:34:23.447
2,MYS,122118456,155683581,VSP,N,29MAY2022:07:34:23.477
2,MYS,122118457,155683582,VSP,N,29MAY2022:07:34:23.493
2,MYS,122118458,155683586,VSP,N,29MAY2022:07:34:23.570
2,MYS,122118459,155683587,VSP,N,29MAY2022:07:34:23.600
2,MYS,122118460,155683589,VSP,N,29MAY2022:07:34:23.663
2,MYS,122118461,155683590,VSP,N,29MAY2022:07:34:23.680
2,MYS,122118462,155683593,VSP,N,29MAY2022:07:34:23.743
2,MYS,122118463,155683599,VSP,N,29MAY2022:07:34:23.883
2,MYS,122118464,155683600,VSP,N,29MAY2022:07:34:23.900
2,MYS,122118465,155683601,VSP,N,29MAY2022:07:34:23.913
2,MYS,122118466,155683602,VSP,N,29MAY2022:07:34:23.947
2,MYS,122118467,155683603,VSP,N,29MAY2022:07:34:23.960
2,MYS,122118468,155683604,VSP,N,29MAY2022:07:34:23.993
2,MYS,122118469,155683605,VSP,N,29MAY2022:07:34:24.023
2,MYS,122118470,155683606,VSP,N,29MAY2022:07:34:24.040
2,MYS,122118471,155683607,VSP,N,29MAY2022:07:34:24.070
2,MYS,122118472,155683608,VSP,N,29MAY2022:07:34:24.100
2,MYS,122118473,155683609,VSP,N,29MAY2022:07:34:24.117
2,MYS,122118474,155683610,VSP,N,29MAY2022:07:34:24.133
2,MYS,122118475,155683611,VSP,N,29MAY2022:07:34:24.163
2,MYS,122118476,155683612,VSP,N,29MAY2022:07:34:24.227
2,MYS,122118477,155683613,VSP,N,29MAY2022:07:34:24.370
2,MYS,122118478,155683614,VSP,N,29MAY2022:07:34:24.570
2,MYS,122118479,155683615,VSP,N,29MAY2022:07:34:24.680
2,MYS,122118480,155683616,VSP,N,29MAY2022:07:34:24.807
2,MYS,122118481,155683617,VSP,N,29MAY2022:07:34:24.977
2,MYS,122118482,155683618,VSP,N,29MAY2022:07:34:25.163
2,MYS,122118483,155683619,VSP,N,29MAY2022:07:34:25.240
2,MYS,122118484,155683620,VSP,N,29MAY2022:07:34:25.257
2,MYS,122118485,155683623,VSP,N,29MAY2022:07:34:25.333
2,MYS,122118486,155683624,VSP,N,29MAY2022:07:34:25.350
2,COL,122118487,155683627,VSP,N,29MAY2022:07:34:25.413
2,COL,122118488,155683628,VSP,N,29MAY2022:07:34:25.443
2,COL,122118489,155683629,VSP,N,29MAY2022:07:34:25.460
2,COL,122118490,155683630,VSP,N,29MAY2022:07:34:25.490
2,COL,122118491,155683631,VSP,N,29MAY2022:07:34:25.507
2,COL,122118492,155683632,VSP,N,29MAY2022:07:34:25.520
2,MYS,122118493,155683633,VSP,N,29MAY2022:07:34:25.553
2,MYS,122118494,155683637,VSP,N,29MAY2022:07:34:25.630
2,MYS,122118495,155683638,VSP,N,29MAY2022:07:34:25.663
2,MYS,122118496,155683639,VSP,N,29MAY2022:07:34:25.677
2,MYS,122118497,155683640,VSP,N,29MAY2022:07:34:25.693
2,MYS,122118498,155683642,VSP,N,29MAY2022:07:34:25.740
2,MYS,122118499,155683646,VSP,N,29MAY2022:07:34:25.820
2,MYS,122118500,155683649,VSP,N,29MAY2022:07:34:25.880
2,MYS,122118501,155683652,VSP,N,29MAY2022:07:34:25.960
2,MYS,122118502,155683655,VSP,N,29MAY2022:07:34:26.037
2,MYS,122118503,155683658,VSP,N,29MAY2022:07:34:26.100
2,MYS,122118504,155683660,VSP,N,29MAY2022:07:34:26.147
2,MYS,122118505,155683661,VSP,N,29MAY2022:07:34:26.163
2,MYS,122118506,155683662,VSP,N,29MAY2022:07:34:26.193
2,MYS,122118507,155683663,VSP,N,29MAY2022:07:34:26.210
2,MYS,122118508,155683664,VSP,N,29MAY2022:07:34:26.240
2,MYS,122118509,155683665,VSP,N,29MAY2022:07:34:26.273
2,MYS,122118510,155683669,VSP,N,29MAY2022:07:34:26.353
2,MYS,122118511,155683671,VSP,N,29MAY2022:07:34:26.400
2,MYS,122118512,155683675,VSP,N,29MAY2022:07:34:26.477
2,MYS,122118513,155683679,VSP,N,29MAY2022:07:34:26.557
2,MYS,122118514,155683680,VSP,N,29MAY2022:07:34:26.573
2,MYS,122118515,155683684,VSP,N,29MAY2022:07:34:26.650
2,MYS,122118516,155683685,VSP,N,29MAY2022:07:34:26.680
2,HRV,122118517,155683688,VSP,N,29MAY2022:07:34:26.743
2,HRV,122118518,155683689,VSP,N,29MAY2022:07:34:26.760
2,HRV,122118519,155683690,VSP,N,29MAY2022:07:34:26.790
2,MYS,122118520,155683691,VSP,N,29MAY2022:07:34:26.823
2,MYS,122118521,155683692,VSP,N,29MAY2022:07:34:26.853
2,MYS,122118522,155683695,VSP,N,29MAY2022:07:34:26.917
2,MYS,122118523,155683696,VSP,N,29MAY2022:07:34:26.930
2,MYS,122118524,155683697,VSP,N,29MAY2022:07:34:26.963
2,MYS,122118525,155683698,VSP,N,29MAY2022:07:34:26.993
2,USA,122118526,155683699,VSP,N,29MAY2022:07:34:27.010
2,GBR,122118527,155683700,VSP,N,29MAY2022:07:34:27.073
2,MYS,122118528,155683701,VSP,N,29MAY2022:07:34:27.103
2,MYS,122118529,155683703,VSP,N,29MAY2022:07:34:27.150
2,MYS,122118530,155683704,VSP,N,29MAY2022:07:34:27.230
2,MYS,122118531,155683705,VSP,N,29MAY2022:07:34:27.260
2,MYS,122118532,155683706,VSP,N,29MAY2022:07:34:27.277
2,MYS,122118533,155683708,VSP,N,29MAY2022:07:34:27.323
2,MYS,122118534,155683709,VSP,N,29MAY2022:07:34:27.340
2,MYS,122118535,155683710,VSP,N,29MAY2022:07:34:27.370
2,KOR,122118536,155683714,VSP,N,29MAY2022:07:34:27.433
2,KOR,122118537,155683715,VSP,N,29MAY2022:07:34:27.463
2,MYS,122118538,155683717,VSP,N,29MAY2022:07:34:27.510
